ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
110044,gdwk  nnttrr,005533225566,,,fayette,al,005533225566,fayette,al_ami-5,acute care hospitals,,yes,1653 temple avenue north,ami-5,heart attack patients given beta blocker at discharge,82%,11 patients,al_ami-5
10045,ami-7a,al,,,,al,,,2059325966,,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,al_ami-7a
10045,fayette medical center,,,,fayette,al,,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yyeess,heart attack,,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10045,fayette medical center,,,,ffaaueetty,al,35555,fayette,2059325966,acute care hospitals,al_hf-1,,heart failure,,2059325966,87%,67 patients,al_hf-1
10045,,,,,fayette,,yes,fayette,2059325966,,,yes,,hf-2,hheerrgcllied  ppaaiibgdfugeennaannwgyaattiioonn  oeer  dbfouu  gii  ((ss))ffuuccri,94%,85 patients,al_hf-2
10045,fayette medical center,1653 temple avenue north,,,fayette,,sccgaafeehhzoiigqll,sccgaafeehhzoiigqll,2059325966,sccgaafeehhzoiigqll,voluntary non-profit - other,yes,heart failure,hf-3,bqty  douur  osttottssteejqd  iinnbobbiiyie  oorr  aahrr  lleecbiiccuuaa  yyssglokxxyydbcckooj((czdd,89%,19 patients,qll__jff--
10045,fayette medical center,,,,ffaatt,s,35555,udtttt,2059325966,acute care hospitals,acute care hospitals,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,16 patients,
10045,fayette medical center,1653 temple avenue north,,,qyywtty,,35555,10045,,,85%,yyee,pneumonia,pn-2,,85%,117 patients,so__m
10045,fayette medical center,6633tteekrcrnnyr  jprrtthh,,,fayette,al,335555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,yes,pneumonia,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,41 patients,soom--
10045,,1653 temple avenue north,,,yyrtt,al,,fayette,voluntary non-profit - other,aaxjgeef  hhssottoss,voluntary non-profit - other,hdz,2059325966,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,34 patients,al_pn-4
,fayette medical center,1653 temple avenue north,,,pneumonia,al,35555,,,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,109 patients,al_pn-5c
10045,fayette medical center,1653 temple avenue north,,,shdg,,35555,fayette,2059325966,acute care hospitals,voluntary non-profit - other,,,pn-6,al_pn-6,87%,79 patients,al_pn-6
,dyyeettttee,,,,dyyeettttee,,35555,,22009933225566,pneumonia patients assessed and given influenza vaccination,vvooyjttqrryy  blb--rrlffuy  oogf,,pneumonia,--,pneumonia patients assessed and given influenza vaccination,87%,86 patients,al_pn-7
ssigge  sttoeennd  wwhhlswf  ttaaiieeqreei  ohrr  bbopiss  bbeeffoorr  xoonnggypyhhee  hhooaiittqwwiwwdf  meeottyd  bbgaairrssdduurrbrpptku  veefflrraannrfyjii  jeheeyy,,1653 temple avenue north,,,,al,al_scip-card-2,fayette,2059325966,qvgqrreeoowus,surgical infection prevention,yes,surgical infection prevention,scip-card-2,ssigge  sttoeennd  wwhhlswf  ttaaiieeqreei  ohrr  bbopiss  bbeeffoorr  xoonnggypyhhee  hhooaiittqwwiwwdf  meeottyd  bbgaairrssdduurrbrpptku  veefflrraannrfyjii  jeheeyy,,0 patients,al_scip-card-2
10045,fayette medical center,1653 temple avenue north,,,gaatt,al,35555,fayette,,acute care hospitals,,yes,surgical infection prevention,,,,0 patients,al_scip-inf-1
10045,fayette medical center,6655  tteeppkw  vveemeeootyhh,,,33555555,,33555555,,2059325966,acute care hospitals,voluntary non-profit - other,yes,al_scip-inf-2,scip-inf-2,2059325966,,0 patients,al_scip-inf-2
11000055,fayette medical center,1653 temple avenue north,,,daayytt,al,5555,fayette,2059325966,,voluntary non-profit - other,yes,,2059325966,,,0 patients,al_scip-inf-3
10045,,115533  tteemmll  sgbuu  nnooetthh,,,fayette,al,10045,fayette,2059325966,acute care hospitals,voluntary non-profit - other,,surgical infection prevention,kppnn--44,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
,fayette medical center,11665533tteeooraavveejuud  nnrrtthh,,,2059325966,,,fayette,2059325966,fayette,voluntary non-profit - other,yes,acute care hospitals,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,7 patients,al_scip-inf-6
scip-vte-1,fayette medical center,1133  rmmokdaabeennjee  nnooettg,,,fayette,al,35555,fayette,2059325966,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,voluntary non-profit - other,yes,,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,3 patients,fayette medical center
10045,fayette medical center,1653 temple avenue north,,,fayette,aall,,aawtttt,99335599,acute care hospitals,voluntary non-profit - other,yes,aak  iinnceekoob  pprrjkp,scip-vte-2,,100%,3 patients,aa__ssuvv--22
10046,riverview regional medical center,00ayhhtturrdd  wttf,,,gadsden,al,35901,,2565435200,acute care hospitals,proprietary,al_cac-1,children s asthma care,10046,acute care hospitals,100%,4 patients,acute care hospitals
10046,euceevvdwwrreeiikkwiiccso  cceejee,,,,gadsden,al,,2565435200,2565435200,acute care hospitals,proprietary,yes,cciiddfm  ss  qgbk  ccaarree,,rreennsoo  rreeduvvrxwttwk  oorrttiixssttrrriuddskaakj  oorraasbdd  k  krddsyooonnyyq  ewxuussiinnffgib  nnsoomooo  ppyinss))iiohhoowoiittslliiddqzmm,100%,4 patients,
fvvrrkfeehuoonnqkdduxaarr,fvvrrkfeehuoonnqkdduxaarr,,,,gadsden,,35901,etowah,2565435200,acute care hospitals,children s asthma care,,children s asthma care,cac-3,children and their caregivers who received a home management plan of care document while hospitalized for asthma,100%,4 patients,al_cac-3
10046,riverview regional medical center,660000zhhttoedd  rrrtt,,,gadsden,al,100%,etowah,2565435200,acute care hospitals,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,126 patients,proprietary
,riverview regional medical center,600 south third street,,,faaddseeb,ll,35901,etowah,2565435200,aayw  aarreebzokgaall,,,baarrttaacckk,aayw  aarreebzokgaall,heart attack patients given aspirin at discharge,100%,145 patients,al_ami-2
o__snk33,riverview regional medical center,00  diuurhhiirre  ageett,,,gadsden,,35901,riverview regional medical center,2565435200,acute care hospitals,proprietary,35901,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,25 patients,o__snk33
68 patients,,600 south third street,,,al_ami-4,,35901,etowah,2565435200,,al_ami-4,yes,,ami-4,heart attack patients given smoking cessation advice/counseling,100%,68 patients,al_ami-4
,vveefdeevoonno  kriiccllccee,,,,gadsden,,,etowah,2565435200,,proprietary,yes,rrrrqgaacci,ami-5,,100%,125 patients,125 patients
,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,al,550011,etowah,226655443300,xuuttdccrree  boossppiiss,proprietary,,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,88%,8 patients,al_ami-7a
000066,riverview regional medical center,2565435200,,,100%,acute care hospitals,35901,100%,2565435200,acute care hospitals,proprietary,yes,,ami-8a,2565435200,100%,16 patients,al_ami-8a
,,600 south third street,,,,al,35901,etowah,,acute care hospitals,proprietary,yes,heart failure,hf-1,,100%,268 patients,
10046,riverview regional medical center,,,,gadsden,o,35901,etowah,2565435200,100%,proprietary,yes,stt  ffulluufee,hh,,100%,350 patients,hh
10046,riverview regional medical center,hf-3,,,gadsden,al,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),etowah,2565435200,acute care hospitals,proprietary,yes,,hf-3,gadsden,100%,90 patients,al_hf-3
10046,riverview regional medical center,,,,gadsden,al,35901,etowah,22556655443300,yes,proprietary,yes,,hf-4,,100%,85 patients,khh--44
10046,riverview regional medical center,,,,gadsden,al,al,etowah,2565435200,,proprietary,yes,pneumonia,,239 patients,99%,239 patients,
10046,kvvdrrvveee  rrrggoomaa  eexxqllxweet,600 south third street,,,gadsden,al,559911,etowah,,acute care hospitals,,,pneumonia,gadsden,,97%,196 patients,
,riverview regional medical center,,,,riverview regional medical center,,,,,,proprietary,yes,pneumonia,pn-4,onnuummib  ppttudttssggkgeem  dmmooiiieesssssttljevviiccwfijboiinngg,100%,109 patients,al_pn-4
10046,riverview regional medical center,600 south third street,,,gadsden,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,al,,2565435200,acute care hospitals,,uss,,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,87%,261 patients,al_pn-5c
10046,rrbii  rreefklo  mmwiiccaakjgee,,,,,al,35901,,,rd  ccqdlssiitts,,yyw,ppjiooju,pn-6,,76%,212 patients,al_pn-6
10046,riverview regional medical center,,,,gadsden,al,35901,etowah,2565435200,acute care hospitals,proprietary,yes,,,riverview regional medical center,99%,178 patients,al_pn-7
  ssoogue  tteeeeg,,  ssoogue  tteeeeg,,,sssw,al,,,2565435200,acute care hospitals,proprietary,yes,surgical infection prevention,acute care hospitals,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,95%,107 patients,al_scip-card-2
,riverview regional medical center,600 south third street,,,,al,,etowah,2565435200,,ppfipprriiees,,surgical infection prevention,scip-inf-1,,95%,402 patients,al_scip-inf-1
10046,,600 south third street,,,gadsden,al,35901,,2565435200,acute care hospitals,,,surgical infection prevention,,,95%,404 patients,al_scip-inf-2
,fiiebee  evoomaao  mmeekccseennyrr,600 south third street,,,gadsden,al,,etowah,2565435200,acute care hospitals,proprietary,yes,,al,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79%,352 patients,
10046,35901,600 south third street,,,gadsden,al,35901,etowah,2565435200,al_scip-inf-4,orrrreyy,yes,surgical infection prevention,acute care hospitals,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,76%,114 patients,al_scip-inf-4
10046,riverview regional medical center,600 south third street,,,gadsden,al,35901,,2565435200,acute care hospitals,,,surgical infection prevention,scip-inf-6,,100%,607 patients,
1144,,,,,gadsden,al,33559900,etowah,2565435200,acute care hospitals,,yes,iiiccqll  onnrttppeennttiiij,scip-vte-1,,91%,280 patients,al_scip-vte-1
10046,riverview regional medical center,600 south third street,,,gadsden,al,,2565435200,2565435200,,scip-vte-2,yes,surgical infection prevention,,,84%,280 patients,aak__iipp--vvee
10047,georgiana hospital,515 miranda st,,,georgiana,georgiana hospital,,butler,3343762205,,voluntary non-profit - private,no,heart attack,ami-1,,53%,19 patients,al_ami-1
10047,georgiana hospital,515 miranda st,,,rrhaajq,rrhaajq,36033,butler,3343762205,,voluntary non-profit - private,nnoo,heart attack,ami-2,heart attack patients given aspirin at discharge,50%,16 patients,50%
,georgiana hospital,515 miranda st,,,georgiana,al,36033,butler,3343762205,acute care hospitals,voluntary non-profit - private,no,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,
,rrrgguaajoodooaak,,,,ami-4,al,36033,butler,3333776600,acute care hospitals,voluntary non-profit - private,no,heart attack,,heart attack patients given smoking cessation advice/counseling,33%,6 patients,al_ami-4
,ggprrbaaoossppiittaall,515 miranda st,,,ggeetggiimq,al,,butler,3343762205,acute care hospitals,voluntary non-profit - private,al_ami-5,,,heart attack patients given beta blocker at discharge,60%,15 patients,al_ami-5
qfjttdvaaqss,,,,,georgiana,al,0 patients,,3343762205,qfjttdvaaqss,,,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
3343762205,georgiana hospital,11urrqnng,,,georgiana,al,ami-8a,butler,3343762205,no,vvloinnrfnn--otlg  ofiigaaee,no,heart attack,11urrqnng,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
000077,,,,,,53%,33663333,georgiana,,acute care hospitals,voluntary non-profit - private,no,heart failure,georgiana,heart failure patients given discharge instructions,53%,51 patients,georgiana
voluntary non-profit - private,georgiana hospital,515 miranda st,,,ggeeoovknnaa,al,,butler,3343762205,acute care hospitals,voluntary non-profit - private,no,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,63%,59 patients,
,georgiana hospital,1155  mmaaes  dtt,,,tifoaabq,al,36033,butler,3333330055,hf-3,voluntary non-profit - private,no,heart failure,soyd--33,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),67%,6 patients,soyd--33
10047,al,515 miranda st,,,georgiana,al,36033,36033,3343762205,yff--44,,nn,heart failure,yff--44,heart failure patients given smoking cessation advice/counseling,75%,8 patients,al_hf-4
no,,515 miranda st,,,georgiana,,36033,,3343762205,,kttaarr  joompppgiitt  --ppvvaa,no,,pn-2,jeeymmpnnoqueenndsaeeadeeddss  fgrnn  obwuunccvaakgxnnsriip,90%,39 patients,al_pn-2
al,ggeeootfoqnn  oowppkgaa,515 miranda st,,,georgiana,ggeeootfoqnn  oowppkgaa,,butler,3343762205,,,,,pn-3b,,50%,2 patients,al_pn-3b
10047,eepiiaaqboossttaa,515 miranda st,,,georgiana,,,,,acute care hospitals,voluntary non-profit - private,no,pneumonia,,ppjqgiidjss  mmmkkunnggxssaayonnsddvvxccoosswlliib,80%,5 patients,
10047,georgiana hospital,  urraann,,,aall__oj--55f,,36033,97%,no,,coooyrrryyjoo--ppooii  --vvyw,no,,,36 patients,97%,36 patients,aall__oj--55f
1177,no,515 miranda st,,,,,36033,butler,3343762205,,pn-6,pn-6,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),50%,30 patients,aak__ob
,georgiana hospital,,,,feelrrosbaa,,3343762205,,3343762205,acute care hospitals,voluntary non-profit - private,no,pneumonia,,3343762205,65%,31 patients,
10047,vpggsnnaa  zottqo,,,,georgiana,al,36033,butler,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,acute care hospitals,10047,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,,al_scip-card-2
10047,georgiana hospital,515 miranda st,,,georgiana,al,surgical infection prevention,butler,3343762205,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,,ssuufffojttwjooeeeeeuwb  qsbobbpiif  sttyy  gghhknrwwiirhho  oonn  jooybbeeprrw  duuggwrr  hhrlloppeeegdkrrttoo,,,al_scip-inf-1
36033,auurrggaaknneeyk  ppbeennii,auurrggaaknneeyk  ppbeennii,,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,al,36033,000044,3343762205,stteeaarrd  jizppoaaz,,no,auurrggaaknneeyk  ppbeennii,36033,3343762205,,,qodobc--
