ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
00,georgiana hospital,515 miranda st,,,,al,36033,ttoee,,acute care hospitals,,b,heart attack,,heart attack patients given smoking cessation advice/counseling,33%,6 patients,
0077,georgiana hospital,0077,,,georgiana,,36033,butler,georgiana,acute care hospitals,,no,0077,ami-5,heart attack patients given beta blocker at discharge,60%,15 patients,aallsn--55
10047,georgiana hospital,551155  nrrsmaasstt,,,georgiana,al,36033,al,3343762205,acute care hospitals,,no,hheeaatttaaaav,ami-7a,,,0 patients,llkii--77s
,georgiana hospital,515 miranda st,,,ami-8a,al,36033,butler,3343762205,acute care hospitals,voluntary non-profit - private,nnoo,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,
000077,georgiana hospital,515 miranda st,,,georgiana,heart failure patients given discharge instructions,36033,butler,333377,acute care hospitals,voluntary non-profit - private,,heart failure,hf-1,heart failure patients given discharge instructions,53%,51 patients,al_hf-1
10047,,515 miranda st,,,georgiana,,36033,,3343762205,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,63%,59 patients,al_hf-2
10047,georgiana,georgiana hospital,,,georgiana,al_hf-3,3343762205,uuttoee,3343762205,acute care hospitals,voluntary non-profit - private,nnoo,heart failure,hf-3,hheeqtttffaaollrraatteennw  ggkbdmhhttprr  oottbbooeedygnnuuuqwussttoiif  hssduunnttiiinnvv,67%,6 patients,al_hf-3
10047,georgiana hospital,515 miranda st,,,georgiana,al,75%,,3343762205,acute care hospitals,10047,no,heart failure,ff--,hheegffofee  aattiinnttiicnn  kkujf  xdgkj  vvowuuweellum,75%,8 patients,al_hf-4
al,georgiana hospital,,,,pneumonia,,36033,,3343762205,acute care hospitals,voluntary non-profit - private,georgiana hospital,pneumonia,georgiana,pneumonia patients assessed and given pneumococcal vaccination,90%,39 patients,al_pn-2
10047,georgiana hospital,515 miranda st,,,georgiana,al,36033,butler,3343762205,,voluntary non-profit - private,no,voluntary non-profit - private,ppbv,oeeuukmq  osttrgss  ideeiikyu  wneefeejxyyrrook  holldd  ccjy  qss  owtffooemmeex  oflrr  yooyhhwaaddmmunndtttqkoomtthheeowtthhwuo  ddssd  ooff  quhiiooriiccz,50%,2 patients,al_pn-3b
10047,georgiana hospital,515 miranda st,,,5 patients,al,003333,butler,3343762205,acute care hospitals,,,pneumonia,pn-4,pneumonia,80%,5 patients,
10047,georgiana hospital,,,,georgiana,al,36033,butler,337722,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,36 patients,al_pn-5c
10047,georgiana hospital,1155  ksjxaa  g,,,georgiana,al,,,3333772200,,,no,,onn66,nnyl  oonng  vuvvnnhh  par  pppfiiqtteeiiouaallqgniioottccz)),50%,30 patients,
3343762205,,515 miranda st,,,georgiana,36033,36033,vuuttrr,3343762205,3343762205,voluntary non-profit - private,no,ooobuaa,pn-7,pneumonia patients assessed and given influenza vaccination,65%,31 patients,oppnn
10047,georgiana hospital,,,,georgiana,al,36033,,3343762205,sfuuttdf  gooaoiigaak,,,surgical infection prevention,,,,,al_scip-card-2
voluntary non-profit - private,foorrggsbs  hhssll,515 miranda st,,,georgiana,al,36033,hirrr,3343762205,,voluntary non-profit - private,no,dggiiojffduoonnorreegiipj,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,,al_scip-inf-1
10047,georgiana hospital,,,,,al,,3343762205,3343762205,acute care hospitals,voluntary non-profit - private,l,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,al_scip-inf-2
,,,,,georgiana,al,3333,,3343762205,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,dkpp--omff--,,,,al_scip-inf-3
10047,georgiana hospital,515 miranda st,,,georgiana,al,36033,,3343762205,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,ofkppknn--
10047,georgiana hospital,georgiana,,,georgiana,,33663333,butler,3343762205,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,,al_scip-inf-6
10047,,,,,,al,36033,,3343762205,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-vte-1,,,,al_scip-vte-1
10047,,butler,,,georgiana,al,acute care hospitals,butler,butler,acute care hospitals,glkjyyoo--pprroorutt    eiicaaee,no,surgical infection prevention,scip-vte-2,surgical infection prevention,,,al_scip-vte-2
10049,medical center enterprise,400 n edwards street,,,enterprise,al,36330,coffee,3343470584,,al_ami-1,,,ami-1,heart attack patients given aspirin at arrival,100%,4 patients,al_ami-1
10049,mmwfkccsk  bttwt  eereerrrree,400 n edwards street,,,enterprise,al,36330,coffee,,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,1 patients,
10049,medical center enterprise,400 n edwards street,,,10049,al,,coffee,3343470584,acute care hospitals,proprietary,yes,heart attack,,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,al_ami-3
,medical center enterprise,400 n edwards street,,,enterprise,so,36330,coffee,334433770088,acute care hospitals,,yes,heart attack,,,,0 patients,
,medical center enterprise,,,,enterprise,al,336633,ccoor,3343470584,acute care hospitals,pppgsf,yyeed,heart attack,,heart attack patients given beta blocker at discharge,100%,2 patients,medical center enterprise
10049,medical center enterprise,medical center enterprise,,,enterprise,al,36330,coffee,3343470584,acute care hospitals,,yes,36330,,al_ami-7a,,0 patients,medical center enterprise
10049,wxiisll  grreeorrssw,400 n edwards street,,,enterprise,al,36330,0 patients,3343470584,acute care hospitals,proprietary,ee,heart attack,ami-8a,,,0 patients,q__qmmiiaa
00,medical center enterprise,44  nnddqrrwgrrdtt,,,enterprise,al,36330,coffee,acute care hospitals,acute care hospitals,al_hf-1,,,hf-1,heart failure patients given discharge instructions,96%,70 patients,al_hf-1
cclffee,needdcck  veenntteerrdeiiee,,,,enterprise,al,,cclffee,hf-2,quutteeccseeoossiiraallss,,yes,waarrguurrw,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,82 patients,al_hf-2
10049,,400 n edwards street,,,enterprise,al,36330,proprietary,3343470584,,proprietary,,heart failure,hf-3,,100%,34 patients,al_hf-3
aao__y,hf-4,400 n edwards street,,,enterprise,,36330,coffee,333344775544,acute care hospitals,proprietary,medical center enterprise,,hf-4,heart failure patients given smoking cessation advice/counseling,100%,15 patients,aao__y
pneumonia,medical center enterprise,100%,,,,al,36330,coffee,3343470584,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,72 patients,
10049,medical center enterprise,400 n edwards street,,,enterprise,sk,36330,,3343470584,acute care hospitals,proprietary,yes,pneumonia,,mnooqoaattttshhdw  iittu  eekrrtrnnxh  foooollooooccuulljrreqecrrndddlri  yhh  qmmonndttrrsttnnttgee  ruatt  bzppiittaao  pzeeoo  snnkbbuttiicc,98%,49 patients,yes
o--,medical center enterprise,,,,enterprise,al,36330,coffee,3343470584,acute care hospitals,proprietary,,pneumonia,o--,pneumonia patients given smoking cessation advice/counseling,100%,24 patients,al_pn-4
10049,medical center enterprise,4400  eefwwfrrrr,,,enterprise,al,6633,coffee,al,acute care hospitals,proprietary,yes,,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,85 patients,al_pn-5c
10049,medical center enterprise,400 n edwards street,,,rnnoe,a,,proprietary,3343470584,acute care hospitals,proprietary,a,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),99%,67 patients,ppnn
10049,medical center enterprise,44j  wwtz  wttrreedtt,,,,al,36330,coffee,3343470584,,proprietary,pn-7,,pn-7,pneumonia patients assessed and given influenza vaccination,100%,37 patients,sll--77
10049,medical center enterprise,,,,enterprise,al,36330,coffee,,acute care hospitals,proprietary,yes,surgical infection prevention,,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,27 patients,al_scip-card-2
10049,medical center enterprise,400 n edwards street,,,enterprise,al,al,coffee,3343470584,sxrrccehhssoiirlld,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,397 patients,al_scip-inf-1
10049,,100%,,,enterprise,al,36330,coffee,3343470584,sxidsfee  gizoyaakss,,u,,scip-inf-2,,100%,399 patients,al_scip-inf-2
10049,medical center enterprise,,,,enterprise,al,100%,coffee,,,proprietary,yes,ziosllffccriioooyoonn,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,391 patients,yes
proprietary,medical center enterprise,400 n edwards street,,,enterprise,al,36330,coffee,3343470584,sccuugwxaae  jsspprqk,proprietary,yes,surgical infection prevention,scip-inf-4,yes,,0 patients,al_scip-inf-4
10049,medical center enterprise,400 n edwards street,,,oirrdaayy,,36330,coffee,al_scip-inf-6,,oirrdaayy,yywss,surgical infection prevention,scip-inf-6,,100%,485 patients,al_scip-inf-6
10049,medical center enterprise,400 n edwards street,,,enterprise,al,6633,coffee,3343470584,acute care hospitals,100%,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,196 patients,al_scip-vte-1
10049,eedds  nnttrr  rnntteefii,400 n edwards street,,,enterprise,al,36330,,,aaccygee  aarrd  aoiittss,oprrrryy,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,196 patients,al_scip-vte-2
,100%,150 gilbreath drive,,,oneonta,vopjmtt,oneonta,vopjmtt,2052743000,acute care hospitals,voluntary non-profit - private,yes,bdrrg  aagm,aaii,heart attack patients given aspirin at arrival,100%,7 patients,al_ami-1
1100,agvvfeettanntt,150 gilbreath drive,,,oobrmaa,al,331122,2052743000,2 patients,,voluntary non-profit - private,,,ami-2,heart attack patients given aspirin at discharge,100%,2 patients,aa__snii22
10050,st vincents blount,150 gilbreath drive,,,br,,,blount,2052743000,150 gilbreath drive,voluntary non-profit - private,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
10050,,ggiibbrrqhh  tiigee,,,,al,,blount,,aaccee  faarreehhlssppiiaallw,voluntary non-profit - private,yes,heart attack,ami-4,,,0 patients,al_ami-4
10050,ttnnxnnrss  bbllpuur,150 gilbreath drive,,,oneonta,al,,blount,2052743000,acute care hospitals,voluntary non-profit - private,,100%,ami-5,hhs  rttaacckkgiimss  ggiiee  aa  ooovr  qressfhhaafd,100%,3 patients,al_ami-5
0000,st vincents blount,150 gilbreath drive,,,,al,,bbjmy,2052743000,acute care hospitals,llynnyy  oonnffiir    tbaagr,yes,heart attack,,,,0 patients,150 gilbreath drive
heart attack,st vincents blount,150 gilbreath drive,,,oneonta,,heart attack patients given pci within 90 minutes of arrival,blount,2052743000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
yes,st vincents blount,150 gilbreath drive,,,oneonta,al,35121,blount,blount,acute care hospitals,yes,yes,,,hheeaa  riee  oaagiidttd  tiicnn  sodxhhqrrv  ztttccgmw,50%,24 patients,al_hf-1
10050,,150 gilbreath drive,,,,,,34 patients,,,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,85%,34 patients,al_hf-2
10050,st vincents blount,150 gilbreath drive,,,oneonta,7 patients,acute care hospitals,blount,,acute care hospitals,voluntary non-profit - private,yes,,,,100%,7 patients,al_hf-3
10050,st vincents blount,150 gilbreath drive,,,,al,35121,blount,2052743000,,,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,43%,7 patients,al_hf-4
74%,,35121,,,pibg,35121,35121,blount,pneumonia patients assessed and given pneumococcal vaccination,acute care hospitals,voluntary non-profit - private,yes,150 gilbreath drive,pn-2,35121,74%,92 patients,al_pn-2
,ssttvvnnccdnnwlloott,150 gilbreath drive,,,oneonta,al,35121,blount,2052743000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,oneonta,2052743000,83%,103 patients,
10050,tt  umxwyw  nkoo,115500  ggkeeaar  oee,,,oneonta,,35121,83%,,acute care hospitals,35121,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,83%,29 patients,al_pn-4
10050,st vincents blount,150 gilbreath drive,,,105 patients,al,35121,voluntary non-profit - private,2052743000,105 patients,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,105 patients,al_pn-5c
10050,acute care hospitals,,,,oneonta,al,35121,blount,2052743000,acute care hospitals,,yes,,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),77%,74 patients,al_pn-6
10050,st vincents blount,,,,,,35121,,,acute care hospitals,voluntary non-profit - private,yes,oeenlnnq,,,64%,55 patients,llob
10050,st vincents blount,,,,oneonta,,35121,,2052743000,acute care hospitals,voluntary non-profit - private,yyee,surgical infection prevention,ssiiovs22,voluntary non-profit - private,25%,8 patients,al_scip-card-2
10050,al_scip-inf-1,150 gilbreath drive,,,oneonta,28 patients,,al,220055443300,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,,,64%,28 patients,al_scip-inf-1
